grp,condition_id,n,sum_edge
No,0xcc4026621ceda33b2af38e9d22871b650c632c86daea6ecc62b01ee1aa01188a,9,1.610000
Yes,0x7628632aecadac93fb71891dd15999661bdf86b7936fb5a49645e1d7c766dc0e,7,-2.604939
Yes,0x771d9b5a55bb7e41ba53f7eafec37eae46ad65ae8566660146660e5f9da0b33e,1,0.088196
No,0x828c7b109fafae85bfc71b6a1e2cb73b2fd3f80935344133365f6eac62114fcc,22,5.507477
Yes,0x3c34b6dc8f4a2c3d7947519b3a95d7c4fe28a56b2416773c6e386f8a26ac78ec,10,-4.369509
Yes,0xc556e62b657070dac1837736eef6c4785ef908ef1a0b3b4b425b792a653bc363,6,3.840000
Yes,0x17f8b00babda01536dfff89da0bf6896a92acbb73eedc170d635184c6d3942c7,2,1.011744
No,0xb64cc6015222411463ff357c617a9f9bb36f5412e1c20b75ee6bbe892770b700,1,0.086881
Yes,0x85b78ea85ddd6f9b23ee88c1e0ebca096cf44c63a53c1b071fe768f47ff04f42,18,6.962062
No,0x8ebde58661d30acc281bb13234210d376856fa86c98368ad6a5066130f0ba2d8,4,0.800000
Yes,0x3409a9d0ffe287fea608ca280caaaba85da14a3ff61a9cf121382a46840a4286,1,-0.806178
No,0x71dd752f67cb0ece4d5d4de2cc871079c23ede182400cf089dca668b188fd887,1,-0.820000
Yes,0x94d078273b7b11e86d1141b21d7bbc49998b57a4b6d6e28d821498e621239444,1,-0.646418
Yes,0xd794b52cd729b86fa098525c5effde8af8b39e8b0eea4d9d651988a578e68308,6,1.649455
Yes,0xd1160adb08b9409474f54afaa050f54d4c6a6ef837f680ecb666c3317dc58688,1,-0.410000
Yes,0x2c6fff9c552558c74b976093b920b55a0cebbc51b1a06e04e1b02f8c48677900,20,8.914665
Yes,0x44721f133cb4908db91503a59d561f28e0a6aa87a91eca4c8722e2a08570ced3,6,-3.032474
No,0x30b9d54185ab345099214b6ad9647cbefb432b7d81efceaa3e96ca0c126805c7,2,-0.936290
No,0x7457b18428af38c41feebacdd6213cbd4d5182e3bbd66370868d8bc3a83dd05c,25,10.923798
Yes,0x3c2aba3b1b4f6e9fadc1e71f4c38f817faa0cb15aea01836bdc38b0368991eb9,2,-1.016765
No,0x1c2fffa80aabe16e2667cbc6ea633bc32576bc0924aed07ef4174a1fd0aaac60,11,2.470000
No,0xaf5d220ea7a4f375a86606004a4f5730879b5186bc4c4e0fa1d05d732acda5fe,1,0.530000
No,0x7c4a90e162c898e329406b98cdb4529cbcc1e0ab848d3231bdedafb3f4f2a768,1,0.180000
No,0x45458c53ee6c6d2a5aab966703d5da6506e39b1650314a71ff2227efee9d7e35,5,-2.700000
No,0x633f0daaf16d3b2e74a554d8cf4a9bef8bf609c9dab914d4d5f3d97c4f5a73b1,2,-0.880000
No,0x7dc3d2ebfc9d03b3a0570ddbd26796093f53bf7d693904a29d3b66da80ef0095,3,-1.470000
Yes,0x70f6b3a4c482848ca95251e49da2bcb70614ff68664396cce726a7b76b96d706,1,-0.553672
Yes,0x5a68f106321195b7e3be49552f7f271a8a32fceeb6f77af9ce6086fe979c8788,5,2.310000
Yes,0x0b40de8477613224c1cf090e4f0f436df5fec3fbbad0e6117975b66ce1edb726,2,-1.010169
Yes,0xc3936130aa9abd8109c761c0cb876814ce4cbe69a16ef55676399c1ab7b4e512,1,-0.593275
Yes,0xce19de12b7c2d024a682d407f84b9a6ea91b77872b95758fda4b0fa928368c9b,20,-10.048227
Yes,0x7fb93f500b66669b63a66488b8e4cd52bb23faced31db0a86ec5a067d24799a4,1,-0.626609
Yes,0x5e9d2d27610b8e3240583a4f887497a4b80ed7250eccb47817f0db61b72b1dc9,1,0.450000
Yes,0xb910eceab8d08c384c424ceb7d41fdf9c5b91afb8a0f2675ef134bd638f8fafa,2,0.947913
No,0xdfb1a3d59c2ff8f8d7b55372b69028eb72a098828293bf91c036460586211cce,1,0.322459
No,0x9989843836187f1f88afd476f0942eab92bb009ba76aadf630d7f80858cf986a,13,5.085033
Yes,0x71a62e8b493d599a7df1f40bd28b4e414daa30246cbae65753a4e7fdf2f5b90c,1,0.490047
No,0x394cab6b5e078b57f2fb2c5368d475e074536d4aadf0b46a3a338dd91e4043aa,3,-1.170000
Yes,0x759e414f4b72fa205b122593fb2f7269e82f9c1e508d2bbc14d7adb5eb6abd44,17,-7.987171
Yes,0x968635fecb71649b6f77b5584df99a815634fee7dc94db2fa69ef9571c493f50,1,-0.529772
Yes,0xb75ce108b23868693a623d6d6edadba22267bc5813438186c608eeaaaa85612f,8,-3.290000
No,0x3f8e430321d3eb1c488a6c7d48d9eecda4102070ec5b07a10fb9e240ab260b0d,17,6.815055
Yes,0x7bfa8e7f9da4beb2fb5bae4d79db0f65fa9592667894161584565e9b3cd2dd9e,1,0.420000
No,0x8a8c66321bf1016a71a38df997aa70317c5e855b64d0dc1aff710b3c2ac19ea8,7,-4.340000
Yes,0x7c37bb4c2dbd430d4f69d7c7df7f98f8b30774f9b110401bc6f6d19e7789334e,22,9.262767
Yes,0x496295cc2dfe6adc8f16d39c5901820909f9b049858c9933a8ac672236d1a601,24,10.825679
Yes,0x386341d2da6e0f6a6332c1f81e5239b032393f383d5649ee97577f3da868dcf2,4,-1.970000
Yes,0x8273487ed91bef0ae5f776f8cef8a5e3489b03b05eceac79ac81c849d70afbbc,1,-0.598111
Yes,0x46fcf4d1b7bc4a6de7f9c42117ed0c64bc4b2fd6337a4bc150f7db709827d963,3,-1.607491
No,0x5a1cacc97419649db7a8efacab0a8e738222b1c8ae917465b99b8a400dd5801c,1,0.090000
No,0x6d838481967e78cf67903ecf8f1143c87766070f9ff4c23be9d63fde5ce9a0c0,4,2.000000
Yes,0xe6ef89a8799219484b35f1a361873d167ccbdea0cda608fdfa2d4073e8e1e22e,28,-17.410000
Yes,0xd556526a0bed51555cfd55c0e80f8ed9f2e2ea5986714a4a892bd70155cb031a,6,3.371807
No,0xe740767c79f350425fc24e2f686727ec956e507a902bc6e99b65c2374b6c1955,1,0.470429
No,0x32872b49b937b28fbe7b282eec94546386309f827085f87798f942a788371b8b,1,0.111077
No,0x53602d7cfcf2fee55198fc923793504d5e23c91c25b09279ae32f9ec1b075d62,1,0.190459
No,0xe8ef83fb7ca073d03b759aef5c13c3f39b284832c617722506f4f812f71efcbe,3,-1.260000
Yes,0x64b543d0745319b8308b1c6773c60b07dc238624cc8e8fdf8efc573926372d98,1,0.375357
Yes,0x5c73b21c240f75f7fe36dc1fb36546468155881d664183199e02f4ea3a6109b3,1,0.439044
No,0xc370702d60b5d08bc4e1dc69e876468c5b65eba7bde60e6465b1ea29f2ee8224,1,-0.440000
No,0xb9c2f66ceea5c0e749b93c37fa22e1acf6b4d39579cd0dfd2bc62f51ae435057,1,0.330675
No,0x0dffa2ee5e3a7fbf0602927eb363476a960b77df25d462fc19e3c3b5a8f2a7f5,7,2.880000
Yes,0x7fd6d2e9e0df7f92d69ae5251abc91b0f1f31d7ec6b84fa1eb2f6901037ed18f,9,-3.580166
