grp,condition_id,n,sum_edge
Basketball | Taking points,0x8a20e55d87cb7ab790a24dfb3d7e3f1737056d5f84b0705583f46274e80b7c40,19,-9.129613
All sports | Taking points,0x079221e2d63b3a7524fba0afd0b66f512f7ee67b5bf77e09494a828a7c206407,13,-4.540000
Before the start | Laying points,0x28de241be393bacdca6384a75c51a00606ab859ecdb2fa3407ff36ee04910bb5,18,9.094298
All sports | Taking points,0x92e0ba8e3c4757f3b984a4af6b916f85c559329355e53e10096f532e12ffd13d,8,3.970288
Basketball | Laying points,0x1c0504f75072b4e4f67b3e610a55ab36df031305dcf9e452bad66184bcaf2943,25,12.360000
Basketball | Laying points,0x38a955dbe9ca57d9fdad2412e4c0460e6859874030bd79482c7ed914ec18d469,2,1.010000
In-play | Laying points,0xe0982c3804ef36d7a28a6ab34384dc9032c313c63eac628048c21fbfc2f4575e,1,-0.336870
All sports | Laying points,0x4ba2d97966f546aec7ec66c71eb9bbd330b10f9a863093f38fba5d4f326083a4,20,-10.399943
Soccer | Taking points,0x4258fe13aa7d4f32cebda7ad8245842a5a37ba5d1709c88db646cdc657cd68db,4,-2.054741
Soccer | Laying points,0xb1ff3693400df6c1323ff405b529088ee4df9a75bdfd5e5e60f0f84da308c209,3,-1.350000
In-play | Taking points,0xa22d6b39da95537340385b0f0aea89e47d741e4b05c5bf999782f2b60af627a5,2,1.050000
All sports | Laying points,0x8c736453512496f2a82dd8ae58a948c72af8b100da3f771438c9ff94db4c7ebb,1,-0.365705
All sports | Taking points,0x185c71877d27e2c27b11c2f7df0d4bbb50a72bd6d12e6cca891aa616914d59b5,2,0.910000
Before the start | Laying points,0x9c2f9d21988f0968f4ecf9f9e69b51fd10f05f1a166deea1d89295bb0cc1a693,1,0.480065
Soccer | Laying points,0xb559bb0e246dd6d0d5ba641d37499a69e1d51324076485e6aeb82f8b5f87227d,5,-1.621911
Baseball | Taking points,0x72da36f41e04ad378e4fff2aaf84b8d3bbb15db11b869b60e82fda3f97707da0,1,-0.579835
Before the start | Laying points,0x90dbea7ad61cbf13f7ee7f840676fc61b2d0f963e059df90f362eeeebcbfc59e,2,-0.740000
Basketball | Taking points,0x1f271e68d41a39dc4e6ac8365428e3e166f95fdd72cd5beca69d20bd352a5a0e,15,7.100000
In-play | Laying points,0x6ae6c0f099c24466e80e3cdb448053541c7ea443927c51707ac63378c5ffc8b7,1,0.447694
Before the start | Taking points,0xa2dbbde3c939a2b2f3511e3fcec68e4f0b7ea698272eee124e0636bf9734aea2,33,-21.500000
In-play | Laying points,0xee5c40e5a3295d229c706c886a14083967945a3a75063ed619b31aea1048176e,4,1.121883
In-play | Taking points,0x67cc68fbfe1fba4cbf218a19d66d1dff867dd4d304907bd1840e95f445819043,1,-0.755000
In-play | Taking points,0x5a604c4a80d8951b5860429df9cf968f18f52289780f0d7e2e5541b9a691edd8,1,-0.450000
In-play | Taking points,0xf613adc0c509b095b5a6f7ddc84320dc49705cbdc281844e52b7e12ffaab55ba,1,0.062015
All sports | Laying points,0x4b8716a90005e782ad296d0d1626e73f1c77d8e8cca42796ca8e2dcec1b008ab,1,-0.610000
Basketball | Laying points,0xf666fd961d005cacb389bf548088918a4f915981c2e1ce72ab006cb860993310,2,0.967874
Before the start | Taking points,0xc5f065035641686900f0b8c66ce80cbbb4bb24e1457a0249c8279ff2f6d748d6,2,-1.120000
Before the start | Laying points,0xc4710f42fdf8c00ec22b1a3d9c918e29422dc4e5aa8d07c95ab72c4440a8eda3,2,0.960000
Before the start | Taking points,0xf2392fffc1d3f3fced4a81ec4d12c1ed00bff3f7dc490957a8b4a5f09032daf9,1,0.410000
All sports | Taking points,0x068c2f57f1f035e02f49fdc13ec3fd768607df6534210376431be85ce0137d08,1,-0.603188
Basketball | Taking points,0xea64e76d606b013f96b77637563c7ed7a3b62428afadf1e12fb52101836d6cf6,2,0.155000
Baseball | Taking points,0xeed73c36ba8386ec3066ad2c5545ac244eed239ab88bb20b1711ea2612781424,4,1.280000
All sports | Taking points,0x9a127d698b6cc9a61f6125469ff6c7730f9343fa99596e176f0da659812375d4,3,1.230000
Before the start | Taking points,0xb026f0dd21e1816befda55d2d60a574458cd2dc7475e5f7d89189b721a66dfde,3,-1.720000
All sports | Taking points,0x9391a87ef28e3b3a2fee1fe79e57afbac0f1e9fa58d9966bd5aa679a0194035a,1,0.510000
Baseball | Laying points,0xfea8ed0b1fc195880d9bbe69ddda158fde01474339c3852f5c66b544e7be3e02,1,0.450000
All sports | Laying points,0x1cdc508e991291b2c3f0cc92801807750779f3d86e088b7b5ae19b3e8fe065b7,15,8.266737
Baseball | Laying points,0x8c736453512496f2a82dd8ae58a948c72af8b100da3f771438c9ff94db4c7ebb,1,-0.365705
Basketball | Taking points,0x0312ef27734bd7f8c77225f14f376feb216c10d9508e22ad87af597230910fe8,5,0.569802
In-play | Laying points,0x920c2c9b3c5db8d36bf18e2fb9ea1bb00f55fa7db0e45210bb91f1bac18c7240,1,-0.733584
Before the start | Taking points,0x60feb252716c9ceaaed415182fd235ef9e9fd8e8361bf2076366c5f66baa04cf,2,-1.580000
Hockey | Laying points,0xc8b50b5209e40f64648fb42c5ec5ffc6000ad52d5704bca8bd44273dbc4b1a67,1,-0.490989
Soccer | Taking points,0x4efc430965302df49fbfa754f4f2c47543a3aa357ab38141dd205e78ea0b8ddf,1,0.175984
In-play | Laying points,0x700a372481cccd80a1f8b8a1eaef6f6e3e03ff39c8194520f4386c8a195ea1ba,6,-2.418667
Before the start | Laying points,0x560d12caa4714480c4bebffb8f6c8056a057c67f4ad6b15e3d2c4b0f6ed7afd9,2,1.200000
Baseball | Laying points,0x2b22c65aa897797e71007d688f2beb473eac0c71d6a7d46a80696c588cb9d911,2,0.680000
All sports | Taking points,0xd5698392d3b3074508359036996248d76c74618de869c3d0a867c6ef46ee5fb1,6,0.448524
Before the start | Taking points,0x38438d50dfb655079ec40ae548c50a9d0883212d8bc5d1cbb6f928971dd717b3,1,-0.530000
All sports | Taking points,0x935266a51a3d4c07e79560753fd3d989f2cffa648f64c7cf15671614038223ab,1,0.373973
In-play | Laying points,0x05b474a8d2045b72c9dfd573873cfbcf6ee505063cddbecac5acf93194bada64,2,-1.090000
Basketball | Taking points,0xc4710f42fdf8c00ec22b1a3d9c918e29422dc4e5aa8d07c95ab72c4440a8eda3,18,-8.366188
In-play | Laying points,0x4a9b088a5e9d1163937d8172c1c26308276341f04bec0ad59a9ec28446b8f0a2,2,1.010000
Before the start | Taking points,0x07fe52fd38cd3df12badd1f0ab8d87cd80267493c7d726421e3be42a580ec5a0,17,-8.312040
All sports | Laying points,0x12e6992e55e8cf85a23ac58dcba00656a3888d4ab40f0679aed13df8b013afca,6,-3.596029
Baseball | Taking points,0x06920e369ffb455abd58dc14cbd9fde72438b6cffc336e792182b5682d98b0e4,1,0.400000
Before the start | Laying points,0x504e68e42955d78da9db562993f3f46e39a24a0dd5def9fbd4fad2152cc007fd,1,-0.300355
Football | Taking points,0x97391462883408086e32dbd327d646dd3c8971c371744fdcd349950fa8b03ef2,1,0.450000
Soccer | Laying points,0xcfb1e69f6b46c0e520e2d8129c217ad6fef7b49d233b90d55ffc97c528434496,1,-0.428713
Baseball | Laying points,0x15c101a0aa18a4f7796f101e3219feaf0486b1221c8538ebc801cb241005613c,2,-0.930000
All sports | Taking points,0xfe884aaf1e98f2d46d0a5cde5e4d0f530a29890cdd6374502d0b5345588cfb77,1,0.490045
All sports | Laying points,0x55549003b6fd29d55854b7a77036cecac0330ea760891da36e6c29e53af57f4b,1,0.443483
All sports | Taking points,0x43100ef67511a1e28696313721adeeb44861992b651460502c3889841e744fbf,6,2.554168
Baseball | Taking points,0x44d6bf027f3bf99b476bd9901fd4bfe07f3e0522f443bae175d8c972682f37de,1,-0.430000
All sports | Laying points,0xa9351a24589a4a854a97cab261c6b852dbf08188aeadb4ebd2d62e046d00b783,1,-0.483561
In-play | Taking points,0x1c907a8844ac45415da3a66958cff989dfe6cc209b0f50f05fb9c7de5bdfd2fd,1,0.110000
All sports | Laying points,0x44d6bf027f3bf99b476bd9901fd4bfe07f3e0522f443bae175d8c972682f37de,1,0.430000
In-play | Taking points,0x9a1c2d69e76aab50b37193b488743a42b51e0738d7788cc8488c88357cb6a45e,1,0.396612
Before the start | Taking points,0x6706610434f378ca2472556adf9f6ed67b34f8b5a909205aa6baec1760524de7,1,0.220000
All sports | Taking points,0xe1a56a68d51ecce4103f8f91d813cb645499d2604add258c479591c69f3bfb26,1,0.330000
Before the start | Laying points,0xb76efc107e54ed71957db0a9ee499cc047e157bb1c5077a47d4c01eb606cf4ce,1,-0.426060
All sports | Laying points,0xb880a18bac13e3cc430f29f9b235aee06a8922b90abfe102ea4d7f655b50c90e,9,-4.740000
b. 30-50c | Taking points,0x12ce853e432d32351f5cc5bb6b527d6d9d406a162c6d54f632df8bac53ffd920,2,-0.980000
In-play | Laying points,0xf638539a40a2f763a6895902f3d09eb311b049e0bc03ac1fc6832f7e135acab6,24,8.809232
Before the start | Laying points,0x8e3b93bf4e0e3d11796662d6362c3e531e73c09fecbcbc8594064e38d101b4bc,6,2.890000
All sports | Laying points,0xe53a5ff341ce6a68814491cae5bbccb47e8bed04a1ca0103ed934a2d1f10732b,1,0.400000
a. under 30c | Laying points,0x097d3acf0c618e4ffb776820a294720063c93efcf86a0d374406f3acd6c2c54e,1,-0.170000
All sports | Taking points,0x30b2f4ea3e1111f1bb81c632925e3e92cd19fb4ccf5b1b74409de2d72ea9ea32,1,-0.577861
All sports | Taking points,0x8fd44217daa66408cc3f0ed595b96bd04bb2c68d44d370918d2bd00197feb852,14,-7.099874
All sports | Laying points,0xd3788d4ca6644750314eabf44c7e2d1008f66506e553ff352f24cf2f329dd58b,1,0.490000
In-play | Laying points,0xdbad55cd4afc68470b5820b847728062dbb132b6c4bf1ecb706518a4d8641965,2,1.023050
Soccer | Taking points,0x59b48bb16667a03c36e590ea1285555616a978f0f67ba15ed76b4d41e3456a23,1,0.070000
Before the start | Taking points,0xf318b4bd47ec0f0f853e75af11b3ff4902d4c5ba042b664bac4bda1169ba3cc1,2,-0.910000
All sports | Taking points,0x41c4c83ebd57aad6c0d743fb4ddbc40fce5ee4b970519fad90d8428771baff5b,10,4.566912
All sports | Laying points,0x8ae42f3878c8064bb704d71ba9363966284b50fbc0d94edb508abd8fa0a5936c,2,-0.979183
All sports | Taking points,0x211cb61d8ae4fccb286fd0dabeb64a909db85feec386580f3057d5b5930c39bf,2,-1.090000
In-play | Taking points,0xb82eb5d161fde8c45c24366fa312abeaa66dc4e28cbf7b35b3149e17a2120e12,1,-0.640000
All sports | Laying points,0xed4e242bd60d5390c758fe64e7f07b96c051c896b991a181dacfe57d93bfaa24,1,-0.274056
c. 50-70c | Taking points,0x0d515638ee7996f5e87afc94ba7d9820a6441d1ce4931c0f6206e62b3bc1130d,3,-1.590000
Before the start | Laying points,0x3d655deb50de3f3b5297e74183e4f0e11bb70a71a4a4eee0fc836c45af93a78d,1,-0.504913
All sports | Laying points,0xdaf8ac72e49c27b10e4a9560669990e52220fbd9178381f15a35fa2a6d409b4a,1,0.550000
b. 30-50c | Laying points,0x19823c548f52d2f13dfbcf22721b52e567b8c15c2efb7d95ff86a050fb257025,1,-0.410000
All sports | Laying points,0xd29301a93519f5b1359ebc0e8b85442deb94b8e878e19afaafaedf5483ea54d5,2,-0.622344
Before the start | Taking points,0x46683d314559cf522d40a7ef3665dc5766589dd6eed946790e41ba50a48724a5,1,-0.480000
In-play | Laying points,0x3e94109f8acd41df6779f90c1e3a2f167ea44c51c61f446ce52aa320dce05266,5,-3.170000
Before the start | Laying points,0xea70fa943682b9f5d7cbd9ff4a9e59e7fcebb1843230ffbb9b218f1006e660ed,4,-1.940000
Before the start | Taking points,0x492381ddb34efea2ff6da722b5353348a6faeeae6584ac8ac413cd94854a9a8e,1,0.465642
Soccer | Laying points,0xb1af31b06f89438b39f8013b2dbd1108128f9bc09fc415a662ecde9999fca1c8,74,38.257964
All sports | Taking points,0x82aa4c3bd56422ff13b392b6a220ed16d9492e6c63efa4ea178094513152f817,2,-0.950000
b. 30-50c | Laying points,0x0b70029cd70052707ae7e1b81495a3b055dffc8b82a81815475b03822e2e0772,3,1.617662
All sports | Taking points,0x51930becb77692cc4b5e51a87be262a13e922774e3de1dde84529fd89b338327,13,-9.510000
Soccer | Taking points,0x1cf8a6136cfb48c9a22ba13b7556c9833c4cb61fecc6fae14862f000a1d7309a,2,-1.340000
All sports | Taking points,0x4a5c996d32d0905e5c13b18671de76b98409c606b1f8fafb327f80a91525d523,36,-21.540000
All sports | Taking points,0x9984222306c88de6a06947a369169d9441ac0c8b906caa6542b4cecb92ac1fba,1,0.560000
All sports | Taking points,0x84b5907ca9a469f9d23415141cb2599a401eda39d9edf91df4b73d25ec9ff5f5,1,0.069000
Soccer | Laying points,0xd2a7e90168f1d7cec9a59e7f89999a33e769bbc7926c181bc231a442b7de065b,1,0.053624
Soccer | Laying points,0x4bc56e2d2938381a2052d9b68808d4daa79d1c4d3bee33fd5b239d940490fa73,1,0.490000
All sports | Laying points,0x7884bfdc4aad103393b43b580827b8523c405746c3cb6214827d01810324aa55,13,6.050501
All sports | Taking points,0xabf94aa6836e55d62e30f82a98bf4aefc169a7f9949f4e6b8168be4bd5af3fe7,1,0.460000
Before the start | Taking points,0x55ec179acb78eabff566b1c7716d61f5a1092a9f7692936020f570e7b1752357,1,-0.611889
In-play | Taking points,0xeddd2b755c5ab8b54c736610c9535e421d234d06f15451f10f5f2a93a746cfec,1,-0.549036
In-play | Taking points,0x09ad3ebd93fc9fcd06a3cdf3ef87e455680df700819f9152091c871e3eeb3a0d,9,3.905048
All sports | Laying points,0xb1c985f4bfdeb6fb6293612a5b481ba16ae1fabd41ee2d9874330845c7397dcf,25,11.831745
b. 30-50c | Laying points,0x0c8a8bae8f5b477e1749a50706226585fa3d8fabba61158afd5cbac14547d355,1,0.500048
Soccer | Taking points,0xdb4aa2d0b97c3a5e29750e955959b1e41bfd77be4b842c57fd59514b94341128,2,0.760000
In-play | Taking points,0xf9b63dc16a4eacb1105f49f9ed36a785c67bf96f5a1b9262c152f0cce8f45546,1,0.456593
Baseball | Taking points,0xd266dbc9fe63792a41296852dc59d7ce8bef6f74fbc1de079b12f7b6af3d6d29,3,1.290000
Baseball | Laying points,0x2e6496b1a581ad19966382b46ad1fe6c7787c75703af4c16334f390a28ecc8f1,2,0.959911
Before the start | Laying points,0xb90551985875517466f6878e49fef3e0aa6fd020761155fb7e24347891fe1e21,1,-0.434823
Soccer | Taking points,0xc66e5937467c5b2ad9bd0c3de918c83b2e0c330ffa955ad886cc5d2c2c83131e,1,0.070000
Baseball | Laying points,0xe1f12d2ae73f4f9eb54871a3815f8557b25fd27be0eab370b4f9f28d0639a1bb,4,-2.095428
All sports | Taking points,0x802f0bc2deefe7a297dd5ac5a5fc4db6f9e133e442072d51e6dba09afbf318d4,4,1.301577
All sports | Taking points,0x0f3ea34c244775fee2e366ea2e28f84e5d416dfc785cefd0c15a6699054b8552,1,-0.390000
All sports | Laying points,0xe43e11058aa0a5c5322551369c7225229d8611d872b0979d776a1fe280b7a51b,6,-2.847598
All sports | Taking points,0x72da36f41e04ad378e4fff2aaf84b8d3bbb15db11b869b60e82fda3f97707da0,1,-0.579835
All sports | Laying points,0xbdb326038e98f139550add22cab891493f7093118096eb005cd7d3224aaf4f5e,63,27.349408
Baseball | Taking points,0x4721de620e8017350d46bd2e8aa9a8fcfea8159fb2f68bca2ff4fa7498200f14,1,0.410000
All sports | Taking points,0xdeca02590f1d9dfed48802e0c6e6ac75a5f439a7ae1479a29a3fe37c00d98fae,1,0.100000
Basketball | Laying points,0x5458432b310b344efdbc59429d1e2a03b68e5101f189f76ffce63529fca068f7,11,-5.395556
Before the start | Taking points,0xc4ada5fb63f8d6ac0970690f7c6898f1a7bc9b5192b70c01d945f20e3feed0e0,2,-1.190000
Basketball | Taking points,0x0bc3ed61794fffa362af7c41d8c9185e2a1e436efb72cfebda678477cabd9a55,47,24.719826
In-play | Laying points,0xa8e0f1062153687cb0019be0798c11e7d4260c733548b1fe03b24f325acdae5d,7,3.360229
All sports | Taking points,0x3e69ac1b251040ee27288abe3e18807f102554ffb61756df756335c2aab7beef,20,-9.782332
In-play | Laying points,0xb026f0dd21e1816befda55d2d60a574458cd2dc7475e5f7d89189b721a66dfde,1,0.600000
Before the start | Laying points,0xef4d1abda2794b38e0f82752e0cbd279b036a2e383b7aa679b9605342b10a580,2,-0.884369
In-play | Taking points,0xdfd334b05e2a15b401e73510bb8987732670b0036686e3178cd7cdc6923c1157,2,-1.050000
All sports | Laying points,0xa35cca8a81f8325b3a7d9aaa74aa482526373e34c210b0f1f0365a5a845dddc2,1,-0.320000
In-play | Taking points,0x84b61ae423cc74ce752ada8f0dc8d6d12d5e5cf71b750ad6ab1e3e5e70b56358,1,0.560000
Basketball | Taking points,0x7aa6e53f7057c3a8dd202086282a4499d87b92a5602b18e2ff386a82a3622d70,1,-0.440000
In-play | Taking points,0xb18470eb206dc2084b904e7de690d9852e19406868e0682250fd8fa42cde6d29,11,4.918123
All sports | Laying points,0xb46325cb767de35a5970294c0139be1e9ee0b7e1273b6e54d1b32d2d6ff7861e,3,-1.768250
Soccer | Laying points,0x5ed0494de4c6e341a7ecfc160f4720f2c8baf86d63b5a65409e6b113b5d69553,16,9.511663
c. 50-70c | Taking points,0x01ed2876fb6ed7a35e10a19fe89e1c08cda6aad663b35b7e2fcd0013248f879a,11,4.743449
All sports | Laying points,0xa45ab86bf67081af5b0eec9154b0afa9077ff2e4b2396a7224b8ddfbf471b835,8,4.110000
All sports | Laying points,0xe268a524be61fbefe911ee7354c62a5a09a8fa7c7f8ea702f82d22ec431c3887,2,-0.996832
Basketball | Taking points,0x19b55606e5a10e55e89af50821a2d583559b642cc41d5a3e6f8bdfcf8a4be2bc,21,9.735011
All sports | Taking points,0x00586f5f6a03d88caec85697df1afee58261ac9e8aa3d33e630176bec1157f7f,16,7.576807
Baseball | Laying points,0x25d4937442a592edbd8485a97149fdd032a6d14adbd8edd2298794ffabd41db6,1,0.480459
In-play | Taking points,0x548a22ca0021b7fc9e547b7d6e029a9b37597ee7a47205e766de6c43f41e7ae8,1,-0.450000
Basketball | Taking points,0x014d48b4f0d354dea32ce1277117ef9575b7fce264d55e3009ada5617bab192b,15,-7.110092
All sports | Taking points,0x4a9b088a5e9d1163937d8172c1c26308276341f04bec0ad59a9ec28446b8f0a2,5,-2.840000
Before the start | Laying points,0x38d208651395a0903140a75008f4550e789c1cb6c9c6f0024b39c6e073bf6fd9,1,-0.450000
Baseball | Taking points,0x6d19cbbecafdf15edd3e084d64817b9d8d2b995d046b2d4e74034fe7170dd757,1,0.370000
Soccer | Laying points,0xd38390811fd8409b2501528312dabe78158c7da022601f7612fe1950ea141a19,3,-1.276912
Before the start | Laying points,0xd59fc410bf70e0e446f879f6fbbfa1005800ae893a663b209f594a0ba03fc821,1,-0.360000
Before the start | Taking points,0xa0969aaecaca888ff151457eb0dbb1b7499d223b3f2bde9e94895a7b15037f42,1,0.170000
b. 30-50c | Laying points,0x0cb067a03fe5d27108a673434dfaf92fbbd5b1e1b6239fc0a9bd07c76df9e926,1,0.526903
Basketball | Taking points,0xa5094271a1e530c924e205d416c11652f83b8bd7e60608d2b12dfbdb8e5823e6,3,0.570000
All sports | Laying points,0x6bec029138e3b42eb871846e507a6965d2f9444b0582e2da6c2ad34d3e5bd71f,1,-0.570000
Soccer | Laying points,0xb026f0dd21e1816befda55d2d60a574458cd2dc7475e5f7d89189b721a66dfde,10,5.790516
Before the start | Laying points,0x4d6da45502cba72162462a4bf8d404f0a25be59e73c8622cb3c9f4e32602f369,2,-0.990000
Before the start | Taking points,0x44d6bf027f3bf99b476bd9901fd4bfe07f3e0522f443bae175d8c972682f37de,1,-0.430000
All sports | Laying points,0xea70fa943682b9f5d7cbd9ff4a9e59e7fcebb1843230ffbb9b218f1006e660ed,12,-5.940000
d. 70c+ | Taking points,0x000e30d0aa583791d0e9f0182513740005309a3747cb5c5d473643970ca97749,1,0.230717
All sports | Laying points,0x60e4335c19ce7e7776c8bf3ee1e8c647bfc6f4826183e78064ef9039ec62ded0,1,-0.134495
Basketball | Taking points,0xcb94c4ef263a682fef90b334571bfd812c648f5da2bb8e7305469a2f17efa915,1,-0.500000
d. 70c+ | Taking points,0x01c581178b91a21804732168c0b88c8fc9063727a1a01ed0e8cdbaa1c8b55392,1,-0.720153
All sports | Laying points,0x3e962dab7dd5aba0135bbf71cfe67b432c5675fbb2598452842f6f144a7e1fcc,18,-8.310325
All sports | Taking points,0x6b0722d44274118e99e02682cd69baaa3fe93c6f93272884488837b84c23a807,8,2.943094
Before the start | Taking points,0xcaf33bd7481ee9ab52c56f096e8782a93a7598ca34732f9939cd05531472becb,2,0.670000
All sports | Laying points,0x6890e156e71dbfd6648e941994404c9bed1955304f2ad08a6cd374faa1965c1b,1,-0.530000
Basketball | Taking points,0xf751cba5dcc31a149d8c7285d0d5adb44da1eddc4db538f0eaa725cc3069c466,8,3.800277
Baseball | Taking points,0x47c20e830914ca793525ae696e975954700c8240d996892727aa22df4fff8e4d,1,0.609795
Before the start | Taking points,0x0701bcb96e0ee84809e5323cdd2e8316bf5e9ad161b25564dcc6e234cc2af5f3,1,0.510000
All sports | Taking points,0x84cbe898b9efcc82d26f07a02a8de9cf3f9e608a793d35a274d063cd39a17f40,2,0.211493
All sports | Laying points,0x1c7c776db42b96e880f1b127c58f142d4433f9db74b2da18daa295e0d5f57f74,1,-0.399145
Before the start | Laying points,0x7c5c070f6dfb882335d9c3898ef099760ae1cc4c3b94e4e974cf2e5cfda12e44,2,1.060635
Baseball | Taking points,0x94888677ff9a19f02ae085a2fc10ebf141e77c835a96c21aff1e0f2929bb06fb,1,-0.370000
In-play | Taking points,0x7900450f4071f94f6fa880e51f55529e6406626d6359d760ae753997d8fd5e75,1,0.260000
All sports | Taking points,0x8c0d0a95db58139c21ec062561eed1e1be72bbe56ab118ef9bc5fcb0ed3c835f,1,0.240000
All sports | Laying points,0x6ee2187817b68777172bc84d2cccec6b7aa44cba9145c2f706738c1a191c1a25,1,-0.540000
Soccer | Taking points,0xb9f73f3161ac029fd70b8d2292c2375076c051d829f1284ced4a5db412f9ea7e,3,0.374713
All sports | Taking points,0xf15bce151406a0070316a02f05bd1a2d14a760730b63bd380fea4c9fc59d11d5,5,1.146495
Soccer | Taking points,0x73b5153d27fa63879fa6e68cb3e8d609a39b81f4304850e167acb95baa4f7596,2,0.306576
Basketball | Laying points,0x07fe52fd38cd3df12badd1f0ab8d87cd80267493c7d726421e3be42a580ec5a0,27,13.167065
In-play | Laying points,0x3387ac9c1660a91d25912d9d717fb77eb19633e19dbb5f422e11b0cfcd034758,4,-1.843735
In-play | Laying points,0xd1b44514a10d1041ecfeff34c4f96400a84a171e3c09944956fa936ec8049a58,10,3.595046
All sports | Laying points,0x0f2499fca387cf8faca448f3a463ce15bed10bc240295544d01186ef47ab3986,1,-0.550000
In-play | Taking points,0x1f8debf7e5d07d942cde80317a3c288fe53bba9330b223a39666ef659acc2374,2,-1.300000
Basketball | Laying points,0x839ea0df5cee99e3237372486d0cf37e8e5bfd8187436b2055d422c89a912d9e,8,4.184939
Baseball | Taking points,0xcf6d720419275db28d1ff371742a042c728619bbd00d562e5206caab9d8d3341,1,-0.620000
Soccer | Taking points,0x51c0f5f749c39ac9fe07e952c4a384a97a711750212c807a82cdc32473d20001,1,0.350000
All sports | Taking points,0xb3fecc4b60dd2292f9aa425669a1e9292f60c02edd77a65fd56a86e2194ed11e,1,0.279705
All sports | Laying points,0x21e8bd3302179dfd6acb28d2c119edf19684099efbdf5c39121854f47b9f0cb8,1,-0.552109
Before the start | Laying points,0xa8dd3b80571c2349ed7645b04bac1fd284184b5f5e926e0592971b3f9bbbd522,1,-0.339541
In-play | Laying points,0x6d4bda550b8f4be6ea4b97091dba9c874c8b68194811a53999ff4c7472f5b2de,1,-0.363912
Baseball | Taking points,0xecbdfdabd5d3390678acbac65cc2c41e7a16de144722cc1091af822ab93a81c5,2,1.020000
Before the start | Laying points,0xdfea7561290d4262d21114b741486bcedb9072b26cb548162e3cdc6e74f013b1,1,0.301544
Soccer | Laying points,0xfb2e524094df09bf6078173417b9d3f46b4b84d62366cd6a158c79dc180441fe,5,3.605000
Basketball | Laying points,0xd5ed054081cbbd8a18510ee9d173c864e9b91f559ef5d9e4218061bd8d3ef52d,29,14.967539
All sports | Taking points,0x3a086c1b3ab9ef1c44a7c1bffec2954c100291f0d70f1f58fcf978d7cd45376f,1,-0.410000
Basketball | Laying points,0x28d77683bd29d39f3130faf1fd828db33c73ab180a4e82b45b7d7982f3a01107,1,-0.499746
Before the start | Taking points,0x609e55cfad2bea2c42ab7f2524cd23a532d418a4cb55ef53312ca362d8048f7e,13,3.460000
b. 30-50c | Taking points,0x02fe7d2fed3d33aefa1bb1c8bbd94ad3c5f291988712b17033a9fd4af32f75b9,3,1.530000
Before the start | Taking points,0x41a708139bc54ba8ee61285e45cd24c66a789ee0519977a19509b60052aba4d1,1,0.220000
All sports | Laying points,0xf93d4532455197e69a5c20cf1a2e4615efa2218ed9119b02948e4b4e99b383cf,1,0.500000
In-play | Taking points,0xbc744c891602c9867f101fb1ba18aa8d71828f3a06719a4366e3e6a82daf950c,1,0.550000
All sports | Laying points,0x51487daba44bac28d30ad7ab7fdabb0807c64e2e069ecf630f584d2eb306a1bc,3,-1.521894
b. 30-50c | Laying points,0x05b7172e0b8fcd4bf0b93e66da5dddfb9d3db64016395ffece7028b0319a260e,2,1.110000
Before the start | Taking points,0xdca34cd5637bddda7b6472a8ad2edc0909182ebbffe865058ca7605f3ddffefd,2,0.109259
Before the start | Taking points,0xecc2e7a33ef1e2c1cb52d3c334f0245c57239d6e8bcc2a9f46583185e8c410a6,1,0.362054
All sports | Taking points,0x8706d1562adfb0a2fac41774b27dffb4baceae8215d1440c7f65834662873c99,12,6.175358
All sports | Taking points,0x05c1451819eb04173dac5cd2e58289b9f75c7cc0a63b5d0a440f2e7936a4cd64,6,0.360000
In-play | Taking points,0xde65545dc7aade6f9504049b28487dc6a4fb410c6b7011606640453478f252a1,23,-13.595116
Before the start | Laying points,0xcb56f7cb88e781c8f4cd11e44f537ea622d34709868b4f7a631e35ed884a9926,1,-0.380000
Before the start | Laying points,0xe466379ee7339442c24426a98260f7841a07b20be991db490df5be987514a946,1,-0.469860
Baseball | Laying points,0xb76efc107e54ed71957db0a9ee499cc047e157bb1c5077a47d4c01eb606cf4ce,1,-0.426060
Baseball | Taking points,0x2f9ab88c541a2d8d1a2962c4c91f969b75a25170bb0a8a3258319e7820e3b0aa,2,-1.080000
Before the start | Laying points,0xe5487dd77daa6c4ed6b20c1191b4d4624f8362775d22b7958ef0c3ccaebc48a8,1,-0.430000
In-play | Laying points,0xdac26cfff592a61dcb674cc4f64443c582e956952cd9b9349c7c07a951039e76,1,-0.558948
All sports | Laying points,0x6b1488cca06935a876fa54c30243982db99052856f1f1900929a0f4f8e0f13ad,12,6.358892
Soccer | Taking points,0xa0b8a71b9fa4bb4ffcc866e760485037b177eab859d3951f8f6680e4d509c704,1,0.051875
Soccer | Laying points,0x40e2282a59c796c9ddb71c41988c7f3db484734fbe53972fee0d12ff172ce74c,64,-36.840000
All sports | Taking points,0xa68177a63037e79be7856bd6b207b24d048a761300af1c0d3451fbc0d64bbb5a,2,-0.840000
Basketball | Taking points,0x983f928dcca81b9b3392339fefcb2b26c5d4ae0da986659c3e39d7dff8a82a8a,8,-3.610000
Before the start | Laying points,0x3d9a221dbe0c28f91e6efd6503a6cd6cbe8a157228c44ada13dce7834ba6ff3a,10,6.050990
