grp,condition_id,n,sum_edge
band g. 90-98c,0x81cef42df3d25aecf0bf7e96c344202e86f447f2f3ba2e4b8eb59f4680efeb22,1,0.047836
pre-kickoff under 20c,0x085e6d64dbcc4a308e7477c3bda16b8c3c62ec37f7df7a06dcafb6ab08396401,3,-0.520000
band d. 40-60c,0x0d4053b03e38b7fa0e0f1f2436cec63959654ad78036f65f28deab17932b036d,1,0.444824
band e. 60-80c,0x508af22a38ad600b6b7526970e26be280e4183731954b575320050735d991fa8,1,0.352508
in-play 80c+,0xf3c1601925ce5c70b6b5b72edbe333a98c9b9c9e9ed46fc7acb105d809c51215,1,0.170000
in-play under 20c,0xae63eb34a46a8775db025537dc7696bf821fb1a7e6716f3fcec410f2b8e50668,3,-0.569893
pre-kickoff 20-80c,0x551ed6ffd6643d2df6123e2f1887ff093d6454fc4d5d4af9c038637010312911,1,-0.390000
band g. 90-98c,0x3112fac8d20d1ab49fa9151c7f0a304d91dc5f180f49ee373327ef85ec5c2c2b,1,0.041550
band c. 20-40c,0x6fcd127dbe2c45255d6b201b1b250c69dbf940de0fe80b4e40e23822c963443d,3,-0.904380
in-play 80c+,0xc112ae458bba51445a1847a6ddd8e6cce44cdad8f858e39baee3f9c6bf61cbf6,1,0.063699
in-play 80c+,0xf029efba2fa482b856ef3521f4344dd77279cf3967edb1c30e12b7d123f196a4,1,0.188448
pre-kickoff 20-80c,0x2b5d41cb0e9d749108c593dd41fafd6f7f34e2b78a9fb4e9bd135f9b05968814,28,4.146763
band g. 90-98c,0xdb6d800c5a747965d1bdea8c0e61a2116305f75e45c46ae4c6596f795f4e6a5e,1,-0.926404
in-play 80c+,0xc40bfaf96d1c2a57fdeae99c92c2cdcb15b5397f863c1e00fb94c6e56fe6da49,1,0.090000
pre-kickoff 20-80c,0xbbff1a9035282f6a87eb42106ceb0dbcced22d7002fc1548d1a808ca283183c7,1,-0.643131
band c. 20-40c,0xdb3aad231169ba4fb5276901191dafa3faa555547a751bf478ac2e229673981e,1,-0.290000
band c. 20-40c,0xabbe6e4b3a8d257e2b76f316c4a6cda27ac50d20791716096f617c010753398b,1,-0.396125
in-play under 20c,0xc145b57f17e99c73335d7300ef5f79fad4c231c4044043d41ba3b84957943fab,1,-0.120000
pre-kickoff 20-80c,0x2bd6c718c8a2df8dda2691ed903ebe5aa9e2c4f15feab10433f6389afb27e19e,2,-1.450000
D/F 20-80c,0x845d6997f4b60fbcf81e8cac4510bb18988efe56e0318d77e476124c9ce80ce8,1,0.210000
in-play 80c+,0x54cb6d2f620b021756be02dbb5ca8efaff8a6b9e43169421ae2853fd20191686,1,0.187564
band c. 20-40c,0x40b063d0ec332f54c6c9e34bab277c88b155be8ba240c8d934f212ccf66d62ab,1,-0.370944
band c. 20-40c,0xff1cb2ae5368bfcf6e602290d33a836046951635fadb0384bf7b4c946d829b37,3,1.124615
band d. 40-60c,0x7d431acc30f9fad74d1b62baf907f355dbc27eb1f93d92cca426ee471af2aa7a,3,-0.550000
band e. 60-80c,0x429d71236712fb78720c72f9d96ccd967b9d40e9574c55b9e116426799e325fe,2,0.644010
in-play 20-80c,0x9a1ee292a92110ccf7ac22d4b1c77091876211f3abe5bac83034df99b98df0a2,3,-0.531022
pre-kickoff 20-80c,0xcaaa1338d38b5c614196c9a926dd84babc3984442f2ec9b937a16284a199ec3a,14,-9.111399
in-play 20-80c,0x4a28e0a74839414a77a62bf767f37e839a1c3186b4f37bf15515d158f76c45c2,2,-1.480000
band d. 40-60c,0x38fb4ceda27a1d1ea63e8c28b4a69043a39e947662500564763879e2691b7a70,1,-0.520000
in-play 80c+,0x8d7062cfb134a92d360cc23246f49187394816ddccf362106207f9cb228c33b6,4,0.630220
band b. 10-20c,0x86fc22f4d262b93a4ea5f28a6c750cde3130dd86f2662fb6641c06b2861eab47,1,-0.152552
band d. 40-60c,0xf8f1cb6660fb074b4fe436df7adeb3a611c8dffafc97bb7fc8feb621db4741b5,3,0.630572
D/F 20-80c,0xa0e2b2e4d3ff27855cc95329b608a8a28bafa78c186c94d7ec041411cf165f10,3,-1.280000
band f. 80-90c,0xcb7bdb8560707e1770870ccb8124e13e9eb1b0c3a244ce05fd4c625d53b51dd0,1,0.183881
band d. 40-60c,0xd6a5a44e8105c4808ba09d19bce444b22b883330fd6e23e5661988b3583a9d4c,3,0.560000
band e. 60-80c,0x6fcd127dbe2c45255d6b201b1b250c69dbf940de0fe80b4e40e23822c963443d,7,1.810000
in-play 20-80c,0xb8d785bd9aba93644d2bce0a1ce987ce2a8282ae60e5f3a8cfa39e943857e795,1,0.229602
in-play 80c+,0x52ca1dfe70212b7b58a8e2f76b993efd90080969d3df29944437cefdd7da4b18,4,0.131064
in-play 80c+,0x32e77cf3c37c9f29e8bc098b5168c4a095d501005cdb4bdbedef4909faae62ec,1,0.049092
pre-kickoff under 20c,0xf6ba2a72e6815ad7f955d0d14d191e78442dbba191bc58a5efc782940ec9f09c,2,0.740000
band c. 20-40c,0x49fc58c14fa26bfd4f3f3bd286d2fdf30e994af4393124200e91a21117c59d52,2,1.360419
in-play under 20c,0x40b1888136123c16936524930ed434eebffdd43d76b161b013b9e519af3df95d,1,-0.085520
in-play 20-80c,0x74c2c87e6c78f4f3d9c04916f2a4f324bc67df314ffe8fdbdaefa345192e1486,1,0.260000
band g. 90-98c,0xdfdcc956e35d19515a38876a713b55f20fea38700a62cbb702fa9ea326012853,1,0.100000
pre-kickoff 20-80c,0x30b9d54185ab345099214b6ad9647cbefb432b7d81efceaa3e96ca0c126805c7,1,0.455460
in-play 20-80c,0x1a8060f47bb84d829475ca18fd997ee81e28b2a99dc0b1451612409383a6f4ac,1,-0.660000
pre-kickoff 20-80c,0x036869ee9161c2a57bc099a551205592f7377ed73fb5314a3119c68fa4d5fe60,5,-0.490000
band e. 60-80c,0x2f7afd1f5edab505f52962d5c11c0b3ef9c990185929b37410f14471ddcfe1eb,2,0.762224
band d. 40-60c,0xbb34fceff3b2b243f25bf1436d09240b026d803c8480199d3951074b7abc2554,2,0.036344
band g. 90-98c,0x9d0fc72dc3f2a02f103b6bbb00a0a1be835b54a90b5563e41bc98191b8c8c49d,1,0.066057
band d. 40-60c,0x7e1f81bb2a68cb9d43eea11341a54324b7847ae8b2b9b76bf1deb76cff6226e0,1,-0.420000
pre-kickoff 20-80c,0x864d4155b62431499f469772de81ea9b7daa1c87b78047e4aa9cc2fbcd222640,1,0.450000
S/A/B 80c+,0x9814196ae917e1c962ce23612be50554586828a996b06c800d502a137001bc25,5,0.430000
band e. 60-80c,0x3c9d038d708c09a174065341d3b1b3985a74d2ec4e9021c737135be9c8c45bdf,1,0.280000
in-play 20-80c,0xcccaa35fbf706f0e68b5837f38e199ff7a4a6c88df4361acd19cbfab0e258150,1,0.290000
band f. 80-90c,0x649bd3dc845f647aa8c9a739ad8de245b853224961afd01127de0071c13f84b3,26,3.564711
pre-kickoff 80c+,0xf44e175f564382ebac389a4f085c1fb6aced656e888dac5faed021f696809713,2,0.400000
in-play 20-80c,0xc4e6916613b5596af6ee4c6097db7a2966beceda7e7c0b1e9807e8f5a5712f1d,1,-0.221648
band g. 90-98c,0xd66cbb60c333c2eed61717370755c18bc7e494fed90cb507cd9b49c77100951d,2,0.076001
band g. 90-98c,0xa95e5c3540cebbed36801de6b25df3617e1bad6a2b7e01a7dbf6eb04ad87f5a1,1,0.040000
in-play 80c+,0xa3a20bad6c9ce9bf2348ae8c4446870c325419f55de89944aa09c5de61ff2b92,4,0.362593
S/A/B 20-80c,0x5f0e6eeb1d99e904602e7dd5a4968581f092139892125b090d24845426a0be57,2,0.590000
in-play 80c+,0x6d468d37514b441f2bba7d50c3d835379ebb385826dec261783240c9f27e27bb,3,0.279916
in-play 80c+,0xa6959d23df63e51f9c643a164623f3895cd0d66012b0056f040c5c666cfff302,1,0.050000
in-play 80c+,0xaa1203944c8905f80d5431499e7bf5eb896729427c319a32b009b5bb8c09160f,2,0.131776
band e. 60-80c,0xebe3704ea7ef134bf3433df304367b057a54078ea4ae78b1925efe44031c13f8,1,0.270000
in-play 80c+,0xa09434ed102aa255225a8e7379b9fb11d78187ef6c8d0a6b5a8c1ee9ce0a3455,2,0.089866
pre-kickoff 20-80c,0xca57b20c69fc5219ae2e4c2d747689ebdcea7702558b86d99d25ae958908262f,4,1.740000
D/F 20-80c,0xca13d618a6683e0d3bf8f5d59bf90b522b033a8bd1dccbbff056f34ea6db06e0,1,0.221861
band a. under 10c,0x0c4cd2055d6ea89354ffddc55d6dbcef9355748112ea952fc925f3db6a5c457f,67,-5.836847
S/A/B 20-80c,0x5488b6f813d86edaaf2f9b490b58cdeb571a3553bdf27710448f62c4493150b8,2,-0.011714
pre-kickoff 20-80c,0xd8470dc598b48bf60248989f5298fd5b89a0bbcc17c0b78c3ae171ce536da5df,1,-0.470000
band e. 60-80c,0x07c081e16cb5d914bb3e23f7d7b964696150fd212a023ca24f68bf28a32c7054,3,-2.092781
in-play 80c+,0x475b9074e64d7a3960f3348290afbe2b74f53f6a64316e02b39373ab278316d1,2,0.230000
in-play 20-80c,0x1f7804e05df2378f3067552c50b2e0d66c597b7d7fab60821efd2446030486fa,1,0.350000
in-play 80c+,0x49277ad01b812682abda52700fb0441a07ebf033ed6e9b31b34ddb8c0739de8f,2,-0.660000
in-play 20-80c,0xe939c6ef381015dc1d6af76fb14aeef706f7a6045380a71535db46234ca1b1f1,4,-0.031517
in-play 80c+,0xae63eb34a46a8775db025537dc7696bf821fb1a7e6716f3fcec410f2b8e50668,2,0.063746
in-play 80c+,0x9ad88356b7b2fea1e54197167c638b97543e3056e8e80b77c2c322c9d1df000f,1,0.077902
band f. 80-90c,0x12b6da2a3297d4078f1e3f9ff5a2452cf29d3a719ddf2ebb281d081fe27abaac,1,0.131620
pre-kickoff 20-80c,0x9f9bdb859dd21a2cf62460222f66e934df762f11c741d72609dd1d11735c8593,1,-0.480000
in-play 80c+,0xf09fbced764cf9f8bff4819778595976a5d3525b83739b3a6d24288b3271a8ac,1,0.050000
band d. 40-60c,0x4d1cb3b7e88d10107e5791cb99146017857e2684bda43b24c91665198fabc39b,2,-1.156884
band c. 20-40c,0xd5070b530f364c1378d036239291fba58a87cb5f772e0d27db35fae43d138e6b,4,-1.170082
in-play 80c+,0x9a0683eea3251701df8bc2e7f681c1950e4c9a4215a4e0e8034264211bf15004,1,0.072048
band d. 40-60c,0xe93943d1c21c02b584f3673eb435c738b1762587b4323116df6d193cf84e38c2,1,-0.584860
band f. 80-90c,0x8330a3ca42c093bfa289e0a9256e37e5a512ae457b661faaa2c1fd2be6a95229,1,0.137398
in-play 80c+,0xdec2382acdf09681e7ff601c7d6205594fd7b0e55267f96f1c6b0298116344a3,2,0.124271
in-play 20-80c,0x6c3bbf6a16565e4bf54013d1ad9cb8170447b8471cab79524a7309d09a3da5f1,1,0.400000
in-play 80c+,0xfbe599ddc649afb6bf513bd3ed08ed27bdd608793145d3c70b332f2f87986d35,2,0.209171
in-play under 20c,0x04b6d6630d49e6513355ff045c96439c929335cb0d18da7792dea6c2fc717ead,2,-0.355328
band e. 60-80c,0x31cf9796dd392af25f003ed40a24e3087ee538629e51694e9f663c7d371aafd7,2,0.628765
in-play 80c+,0x79cda5a8887dc03a2eb699c55d35892c4235f03d7a81a324c1079b12eff7a5ef,1,0.047987
in-play 20-80c,0x3945ade440216f0a95cd1bd38792c96549d8bdb90ea9e5e2cf70db9fdee44d66,2,-0.800000
in-play 80c+,0x67c4fbb88c02abe7962f39ca31b15bbda3cd71ed3765d2831dd5dbf00a49340f,1,0.080000
band e. 60-80c,0xa6a2fa16a7e70b3edc8dd0335aee677b40568bacce0205bc878658dcb5664cd0,1,0.260000
band g. 90-98c,0x3c985d77d6861007f67a967a55700bd848cb17f623bb0a78caf3284ebe4d675b,1,0.100000
pre-kickoff 80c+,0xd34fa1e6c265bf6aba8730f46207dc6897c0972fc6db11adb7e9cce0e4d260c3,1,0.200000
in-play 80c+,0x2c4cb0ca128e639c7d94463b557699797f2773926a6c9a52294606979e3cdaec,1,0.054063
in-play 80c+,0xd87f99c107a5861ad3f9078984f97ad152a9abc43447396de674e57aa6206724,1,0.146570
in-play 20-80c,0x941429e69aba45da9d769432de076ca96aaa284b94cab24cbf832651ed01c50d,2,-0.000141
band g. 90-98c,0xc41e47dc416b93d65513e7d95049109d6dc6ef5bee8a0cbb6478d4662bcf8e6a,2,0.180000
pre-kickoff 80c+,0xc0ade4142dab2059ec8a57c7b931c7e93ea3d46bfcd19caa1425699d7c1abf3b,1,-0.860000
pre-kickoff 20-80c,0xe7068cc526fda059ce0b3b27145bc0a22a1654151fdcfe81fec4f0a18f700588,1,0.359933
in-play 80c+,0x98b4e23868662a92d4c5e8a6e69d62171f5164f816ff91904bb94b2c44b52daa,3,0.416111
band f. 80-90c,0xc9254216fc5b8c075caf0a540804935f12904773a1ea5536b209452a80e832fe,4,0.560119
in-play 20-80c,0x381621adb7dbe614a901410818d8ec5d48a2d0d5692d275a0b0698d3000a08ba,2,0.987720
band e. 60-80c,0x13c9210bc1f072d51eab35e934a16c63561ded130ea7fb5c4631278863d9b1c2,1,0.390000
D/F 20-80c,0xeb83b484265e531f2420e8b6a5f64b6b80258cf9bb45cb421cee504772ca20a7,2,-0.260000
in-play 20-80c,0x727ea340e32d98196f0d9c482f217d165d600856561709498638d8c2c0f445d6,3,-0.935628
in-play 80c+,0x9291c9c0637419b14f08d2497e743c3f2939d5c9392986552c66f68a10193954,1,0.050000
in-play 80c+,0x3112fac8d20d1ab49fa9151c7f0a304d91dc5f180f49ee373327ef85ec5c2c2b,1,0.041550
in-play 80c+,0x7b456d32d21f1b6f035e466a1f4af0ea09861b4f648d52afcaccf100f957988d,2,0.343046
pre-kickoff 20-80c,0xa421f8c11a005586d825894e4b17888ff807488b855a22abbb0da9e7fd9ff52d,1,0.370000
band e. 60-80c,0xb44944f0177a7c3638e25251a2803a587c02da5946bbe845b7df9f19a3819bc7,1,0.279748
in-play 20-80c,0xb5f503a0e000487546961a5cbd75568fdd3fb34c17db652ee7140ce91b7dbb97,1,0.550000
in-play 20-80c,0xf533732b78d2c64a29a1a70f375ffd1f39d32b2024127798ccb4411e77743e11,2,0.086672
in-play 20-80c,0x6e4c0abe426046172aad25a959f38007cc3b5499e30af8dc7b944be3d805aeef,2,-0.704836
band f. 80-90c,0x557ac4cbdc6b7c9876eb80ef5a76573c6013ea0df3a69f1d4beacb2172e66345,1,-0.860000
D/F 80c+,0x81d8155ca6ab92290c9c8e76475becc8ed5148e8d890eaaaa13d7befbad2d1c1,1,0.098302
in-play 20-80c,0xbc6b729fd180086f27de7a1509f6e7393db5d0b9ac7d21b1c8390831bbc5e46c,1,0.344849
band d. 40-60c,0x57faf19400618c476684745bd34b5e6cbe6ee4f2b32dd67db0d5529151ef6871,2,-0.089075
band d. 40-60c,0x401ea8ef8caa27425b4199a91e11dd3f4719e8a84b1e4668e4a9667ff38db08a,1,-0.440000
in-play 20-80c,0x47013799a06851ad319e115aa0b644f6d5830d3eed8533a1e7a43b75b7e09ce8,1,0.600000
in-play 20-80c,0xd941b5b3d5a92d257c0d172363f68ca750f40fc8384325293675a675e8259cd5,11,-1.003960
in-play 80c+,0x7c1ebbb9ed2199d6968ad80f95617f1035ffe8dab1251ea5e7ce8f4b328b7f78,1,0.040000
in-play 20-80c,0xbaf9f1ae787f44196dacc9a8e8fc854882437e558ca2c99c58780f814bfb7dc3,4,2.848884
pre-kickoff 20-80c,0x996a6f6d81a918a1cd0156e37be2d2bcd5c2b96aa52c2c069dbe8f4af7279698,2,-0.750000
in-play 80c+,0x4fd81d80a311c15b7d8cbb4c4c86986289675f8b65d103d122dc8aab155b9dc9,2,0.300000
band d. 40-60c,0x8cec031b9f1b285a4af0d2e522e2259650141dcef47dc7effd587b14878e1b26,1,-0.430918
in-play 20-80c,0xe0e02cc8d439766632f25d283074d4170080ca61e3c09607b0c5091c3419e46f,1,0.420750
in-play 80c+,0xe96225866c20fe6b387d8da9ec97cf5ccbdde50bd719125bc9ef412f919abc30,1,0.050000
in-play 20-80c,0x63622cd3ec8d7f8ecce60c08b7a7210b1428b424764189fe59bb59b8e012c146,4,1.179125
in-play 20-80c,0xc49d21c9a5093586f794b42991bd9add30f511545156f13580c2e325b839f5f2,5,0.134672
in-play 20-80c,0x79a6df0269b4011d4e486eb48e16b7e099f550d8051578fa31154486a3251ed7,1,-0.350000
in-play 80c+,0x0079337f94974d7a7d42188aa841dd432447e4a4a18bb793f6b178b84f96dd43,1,0.100000
pre-kickoff 80c+,0x4860d20b93032174163259aa43d8e12453a1ea0d27e97347c15a643d36cff540,1,0.038159
D/F 20-80c,0x7f631610811039f03e85106365e1ef4a34dc6bf8329acb700734a7d859dcc5a2,5,1.637176
pre-kickoff 20-80c,0x7a982f24ef2abfa48bb5d94e676ae1e78580d04e96a76fd5f9d8198a54f0c5a1,4,-2.780000
band g. 90-98c,0xa55e86196aabd1eb0a70b6c71fe7bc21c5c3d279b7c676d6f229fd721766f52d,1,-0.900000
in-play 20-80c,0xc955fa16119ff4452af13fd86628b0b9e381a02e15a991f6d43863a262b3ce42,2,-0.210707
in-play 20-80c,0x429d71236712fb78720c72f9d96ccd967b9d40e9574c55b9e116426799e325fe,2,0.644010
band g. 90-98c,0x76259fab0b02b18fa19bf73601e7d26f48967bc32ee207ecefa3587428b89f33,2,0.150000
band c. 20-40c,0x16326d7e5ecb541021b7b60e039918eb188f605426c33ffdf2a0a4261f371202,2,-0.580000
in-play under 20c,0xb7bf134028e1025c703274b41f079924bcb2d4ffb89efe8b24a390b7e30e2c9d,1,-0.159336
D/F 20-80c,0x6ffcc2d3a9cae5e76028e2a2074fa9c7bd88b486d6bfc1e713b67747b1b97346,1,0.294405
band d. 40-60c,0xbb89a679d44cf88c575b66f234ee288b931da327567f83a5cd65be5682baae53,5,0.495392
in-play 80c+,0x86c171b757d290aebed1d5a22e63da3c06900e6e9f42e84ac27baf89fcf09e4b,2,-1.830435
pre-kickoff 80c+,0xd0c0909f0cb7e0fd1e5d8c9c9eae86fec21ff6aa53f812d58c285e88c64a32e5,1,0.130000
in-play 80c+,0x062918e2e53609c5eecbc396b65d714fe72dfff5e4829f5de83a71391e89c358,5,0.550000
band g. 90-98c,0x801eecf455a8a3b8848793641eed63d5fcca407b5d75c1c56afd1b584c3d0fe0,1,0.060000
pre-kickoff 20-80c,0xa1bf9e96383e94ecd39f69fa0f579253d2323fc2c377e6a18eafb40b7a0f023e,1,-0.670000
band b. 10-20c,0x137ae42a26fde276b0fced88f502e88a67da8e6acbc2ff8760b7e24d99234192,4,-0.650000
band d. 40-60c,0x154f6c60bad7b4c1a40c9e1c39daf066810f8b04477048e89d188e736049876e,1,-0.420032
band f. 80-90c,0x1b10ce8eef3bb99dce2236e9d7d29d757ae62c8de7b513c6904e6f9aa9c64b91,1,0.170203
pre-kickoff 20-80c,0xe6b88fda1af7a1be4ca8bd8cbcf90bf2d060cc30a006e1a986bb5ce8c0277b35,3,0.593543
band g. 90-98c,0xc145b57f17e99c73335d7300ef5f79fad4c231c4044043d41ba3b84957943fab,2,0.130000
S/A/B 80c+,0x606424a87192f0a64a56cad43b612b978a44db651517b2ad355c30e8f5d50108,1,0.060000
in-play 80c+,0xda84ab070a4c662a787adedc3e2021513d9b5ab519a18f68358de66d281d072f,1,0.090000
in-play 80c+,0x2a525d0d2a8d9bed548580362e4fe582552046779ed1709aa966a672b207fcb2,1,0.140335
band g. 90-98c,0x85bbb28003cbeb31a0087ca9ae900c54d875978712a500587702ef1449fdeb43,1,0.078878
in-play 80c+,0x7e6a99d23ee6beff337091fc92ecac6f2d8810aa899eb70b7488b72d5abbb052,4,0.157692
band d. 40-60c,0x186219bf766037c411381c40578488fa76dcd10ad00c0758f52ab1a91700d710,1,0.413415
in-play 20-80c,0xced54eba6392eb4f262dd556a4f5088c029328ab2e564c4887c89b93a770c13b,1,0.263002
band e. 60-80c,0x27eea2fd9a296dce236f03c67543e1dde2ad1c3e6e01108ac612c60d307efdf6,1,0.228462
band c. 20-40c,0x5d62c7c62908bafb68f9f5aa24212c8a6ca4d4f744b1908c8ddf22fb78b64147,2,-0.579813
band g. 90-98c,0x75d1c98a73c4227f49790e00b1f2e60e064484373c3854d297436386e2ff8ca0,2,0.064122
in-play 20-80c,0x60535d7c4b63626521d54c34b202880cce594a08b4a8910467a949429ff56254,4,-2.097260
in-play 20-80c,0x6aeec0c12626680973cdae4f933a30b1283eda56767c262320096460e23cffce,5,-1.135660
band e. 60-80c,0xd039fd58a38c0fa9cf7e56acbb892f801c74b401f05f3a4aa84dea6e4df2732f,2,-0.317430
S/A/B 20-80c,0xa18915f2ad2ef6e17ce5b9725ae11de32a5be94d66a1b9c5e93df903f7945f22,1,-0.230000
in-play 20-80c,0x445eba7653ea7e18d4a43e6b6ba0fdc578e9e7bac1a309c6cec82bbd4686984f,1,0.360000
in-play 20-80c,0xef63f9413d4ec886ce4f1a215cbdd8abb00379831dce5ba760b968ea22bcb8c6,1,0.300000
band f. 80-90c,0xe48ef90e4188849fcbd81ea7e88516c24ebdd9bc701bb1c0df06f23ab8e68aa6,1,-0.851000
pre-kickoff 20-80c,0x9c7095d2e689d77104c49f5d3285c6f8abe1861e896da9bcdc87b5eb49696f2f,1,-0.600000
in-play 20-80c,0xa14002c0dba8b3cf759b6f1cb46adc2374fff2908f92e90ca767e21ebee02cf9,1,-0.779420
band d. 40-60c,0xae39f348c94235e87d446ecb1f2b9ddf34f145c345c46acded6e59a3006811de,1,-0.500000
in-play 20-80c,0xc41f543ccb7a1a35a200c28096cc2e5c2351c54546087f4f6cf5c4ef3e0c1aa5,2,-0.621948
band d. 40-60c,0xabc55c0f3ed701133905d0751d21cd49c364da8fb51609ffcf6008330c50f77d,1,-0.470000
in-play 80c+,0xc9dd1d70ee65724a26776c5e5c1e1e2dc47208d44832ef73e0f8f4520a5ad43f,3,0.380000
D/F 20-80c,0x58f61bc79b2c817391065d6f06b2afa8ec05063ccecf333f8abd46a95b887690,2,0.431212
band g. 90-98c,0xeea6fafcf500f582bf1999d504b769befcceb645a7ed46c29aeb901d0ea29baf,1,0.060000
band e. 60-80c,0x08ddc6c683b04679fdfd2f2033ee3d20dd22e6c7a49d944c183b4e024c3d444e,1,0.400000
in-play 20-80c,0xadf4acda3ae836e6c4f6646eaa940c7934d1b97de2a8f7a51ff585139e8f693a,2,1.500962
in-play 80c+,0x9ad06dd68a4075ba2ac99fc138f7c1506f236851233b0ec79a130a348af19a82,2,0.087571
pre-kickoff 20-80c,0xd5ec4d6554c106526351f72c5ba32146c5372a62e26905709abb659e8644f878,1,-0.530151
D/F 20-80c,0xa6e7fb89eea732a895f4a0ecf9c844898777839258fd5749f11b2114a651bc02,2,0.580000
band g. 90-98c,0x9fe9738133cb3099704f29fdb3d4d202695fd25d3a80d01c794f259572e1594f,2,0.080000
in-play 20-80c,0x9ad06dd68a4075ba2ac99fc138f7c1506f236851233b0ec79a130a348af19a82,2,0.737662
band c. 20-40c,0x32552863fe8014da2613037970661f0d49f415c86a88cb3d65af7a43395bc4ad,9,-0.499823
S/A/B 80c+,0xcf2f9e5fac1bf6f59012958743f1f25769ee880d4e4134e79fd7dd2c850a8522,1,0.109777
in-play 80c+,0x8c61aeebca2d67da35f49675b9f6ce67d5f0ebc7d5c6494a4d299dc75591697f,3,0.235963
in-play 80c+,0xd2d616af8e8420da23aa67d4db4ed1e17ce15955b6b5a907bf791b49428589a2,2,0.247603
D/F 20-80c,0xa7305f748db41181d29cfa623a38da572ca22ae4756059031623d140b5659ed0,1,-0.217873
band f. 80-90c,0x978649a92cbf8956466d29fa4bb79d276a28c345816d3ab11e355ad5d4465e8b,1,0.149540
in-play 80c+,0xf43d795df9d0438d13653bffc14cf4569e9865a882674bf15d015d15c752f078,7,1.053909
in-play 20-80c,0xd34f99cd33216763ac49b02316761e25791eb971a6b643d8e710c991404a4d30,2,-0.240797
D/F 20-80c,0x10be1745047799c6e1c253e658fc0b3261ba36a7b1278a51f570a2ad16f0fb3a,3,1.781199
S/A/B 20-80c,0xacb0eed77d09803271dbd3c4bd48e36e7db3bce93d9f9e7b41698c5b374ae726,1,0.550000
in-play 20-80c,0x0f34bb1778f0834abd210ff73df2d892a80b9204ada2c399d40a5c187afbd3cc,1,0.266930
pre-kickoff 20-80c,0xccad1244b4228466bada93083f63324bf0839533b5fea80daaa972511f87a642,1,0.470000
in-play 20-80c,0x304f367fa5c9a0b0136570368ca1648dc7ea53f51446bf8163077a67b2bae3ae,1,0.580000
in-play 20-80c,0x94139bb20e5d6adb4dd53060cc1cfe6334ca9ec306c70ce68b8785d2041ebd35,1,0.210000
in-play 20-80c,0x40fb654883feb0bd2cf37c9f9b11bfeda31739e24896c8353a224999d26cd872,1,0.527991
band f. 80-90c,0xbc28e92d1fa999e842caf926cff56a580fb477f26d8c44c99aa29beb78062241,19,3.156563
in-play 80c+,0x178c4e3e81f8017ed58915971202b823053c631214bde367e6714e4a354d6b18,4,0.435152
pre-kickoff 20-80c,0x5d1a8b5609dbb899710c18adfb9f7d79fd359eac462d3b03523e502ac67cf949,2,1.020000
in-play 20-80c,0x52ca1dfe70212b7b58a8e2f76b993efd90080969d3df29944437cefdd7da4b18,1,-0.480291
band e. 60-80c,0x600513ba9d84e249fc753e4220f7222fc03f1d65130a429df03cdcb3dd559734,1,-0.750000
in-play 20-80c,0x42601cf36682003efde851674e0de9ba1b45f186cc75348a64c53e00f3c43866,1,-0.363970
D/F 80c+,0x11e878643f63c75e36d58024033ae710c19e696f652fa05ba705ab019402a633,5,-0.580146
in-play 80c+,0x3ceb5b631318be5000758200590efe2b308a581d6787c3e7bc050bfd8f627627,1,0.180000
in-play 20-80c,0x06bbc2f74830b5b9c9b0c992d18151c529032bf28153e6e3a8d4428bfd80816f,3,-1.412888
pre-kickoff 20-80c,0x82828f37db46375dd71affaf49604207ec83c0bda13b3ec4c09c0e5afbdc56f7,1,-0.680008
band e. 60-80c,0xe322faca2a534900680db54e3a4349a61427d347b6f906d2eeb01f81ae1b082c,26,7.396725
in-play 80c+,0x8ae3768af1a52c8a169c49e53355b4d1ea468988d5a3019cf02d5a91f3b295b2,7,-1.262269
in-play 80c+,0x3774cdf17e49143a4f6e10812df8b06113731493842fccc52dea045a1744ae61,1,0.060000
S/A/B 20-80c,0xe81ec0ca7357d9e91e9b95e1ecf60606f8b1686290464758b9a3595aeae11a1a,3,1.202896
band d. 40-60c,0x4fdaad92677b7d018d3e98a4ec3dcf6daf2d8d1980bc0c01227e8dcfe27964c2,1,-0.510308
band f. 80-90c,0x48a455a40789d8431fa2df43949c02c93acdb3b5f2c86d74b73d4b64dc2035e8,3,0.503229
in-play 20-80c,0x6336ae1ac57a226fad2b5afa13f856368e17118b77adb4019071bc60c9a32647,1,0.525908
in-play 80c+,0x65c752289ab1e3b4fde40b3909d9c0fc2b35849ad950a38cab30d19a80457a9a,3,-2.558699
band e. 60-80c,0x88906e0cb8fe66fe492b81d6fe700fe5a5fac96f0931120a74ecd8f9d55a8f7b,1,0.337084
in-play 80c+,0xbd4fba4dcfc75f2f3d58133e8c9ffa2b3cf3b7d9d0adaf18753edf6d4941de68,11,0.912704
in-play 20-80c,0xcafd388f3169aaa0aeb5af07eb43547bfab29ef01edb42501b7bc9f8db4f17b3,3,-1.080179
in-play 80c+,0x828f46ee24895d2ddb5f777eba9eaf4223f8b0ddd039873886da3dc84947eb88,1,0.140000
band d. 40-60c,0x70f4e79f7273a98f12f54bea2e70f4b9b98467a15dab085b9f4423f1189cac2c,1,-0.480000
S/A/B 80c+,0xf1db6e4bbe2475997c76cfcc60fbb937d48eb06cd116f51f8285fd77cc5caaa8,1,0.200000
