grp,condition_id,n,sum_edge
df_70_90,0x0a164e67541bdcd46143a1d6dd768ccd30eca67f68c510ff824bd67e06ef4738,1,0.20071428571428571429
df_under70,0x0a250f055701d3cc0263c519cee1cc8b2f98d60d2d1515084bc66942478dbabc,1,-0.47000000000000000000
df_under70,0x0a4b9beb6128863db2b107f185521597a426356f1d9a23c7001401edfd32014b,1,0.20000000000000000000
df_70_90,0x0a549d2fe4a227122995cc50800acf7ac0d51608867895113bed7b3146ef9516,1,0.46000000000000000000
df_90plus,0x0a9139bdffb04e3f8846ac3b574ccfbabdd1eacc2f1d7274dd6358e21d4f7a27,1,-0.90555271428571428571
df_90plus,0x0aef2d90790c986b0d057f617e873a9308f933d7d8225bb06300e773971bdb06,1,0.10167766666666666667
df_90plus,0x0af97753cd18611b0044752905b726a7eb00bf0473e1289d21c0baee011b8481,1,0.22610260000000000000
df_70_90,0x0b006124ec9f7e6e81408c0c03994bbb653a73007efd695163a013262de78abd,1,-0.45000000000000000000
df_70_90,0x0b5c3399164331aecce737896c461ede0483f00e8abb9744958a9df323602361,1,-0.48665566666666666667
df_under70,0x0b5ebfb0669c66c63f0723b2b04a4e1e2eb4038890fa0b93c7764726f6b0ed10,1,-0.53000000000000000000
df_90plus,0x0b7ac6f707814f5ca30a9c2586c36c49a1bae6138b050137abdc0a4987b37a59,1,-0.52809650000000000000
df_under70,0x0b91765daa443f8fb109590303c7d361e025668e85fb63b4cc8cdc56eb22673f,1,-0.67000000000000000000
df_under70,0x0bb5b4a52ab5bf7cb14bd8103a5eab32a5a4b939d5629471ab6c543c508bd7f5,1,-0.49000000000000000000
df_70_90,0x0bbc63372aaf0867db23fc361b4e37f7d3125c7acef6cc8e2d5ce40f65b7e523,1,-0.62231300000000000000
df_90plus,0x0bda08d14625ed788116d9df755e1d1879a1c7be8416c3c48cdad82022eb72ef,1,0.10000000000000000000
df_70_90,0x0c0f8da3116a620a0b2031f2627ddcdcac3576a0c44284b0c94186bf269426c6,1,-0.52062500000000000000
df_under70,0x0c9ea0b1503b95b499975674aefdbd6c235f68885f2a812e97ca96016b207e43,1,-0.26562500000000000000
df_under70,0x0caef97f7539ecacb0a9ee8be74ddd1757628fe170fa0fe4b0d24ef15758397e,1,-0.53250000000000000000
df_under70,0x0ce03975e13f66bc9f95a36f8ee40065ef5e9ecba000f1556b10fb34f036f5e3,1,0.39500000000000000000
df_under70,0x0ce05fdd6b44581c721cffd8d93f16836e0b0ce1d41f74dd7a1dc4d7e1beed42,1,0.51000000000000000000
df_90plus,0x0ced81ce3b26db93beaa581613c58161ff5bfc4aa74748ec5380b120daf7cf87,1,0.11250000000000000000
df_under70,0x0d2071920da35396162280a1af346e1f799ed45e019ed43fae0c88dc1ac4b4d6,1,0.34949773684210526316
df_90plus,0x0d8762d1041c935a9acf165eea57897df5aeeb7a600ab4aa8ebab39a99d8679d,1,0.43375000000000000000
df_under70,0x0d9ceec323925d837bd3c05da1e66586fe2b3d36f0e4335a749f929a5b2346e8,1,-0.49649622222222222222
df_70_90,0x0db7232eafb1882507f163f73655f262c6b84413f7567b0c0d105628cace065d,1,0.76105066666666666667
df_under70,0x0dc1e2c185cad730969d91c50f455f34b4745da7fd5b6a5519aabfa99ffeb395,1,-0.50571414285714285714
df_90plus,0x0dd400586e777d01bd8e8571e98dfaba27afa8d2627cbeda480522e9e88a2830,1,-0.47816766666666666667
df_under70,0x0dd9c3ad79f445c50193b94bc363faf5556c99d159b73d240fecac877548dfa4,1,0.47000000000000000000
df_under70,0x0e1e2085fb42249c462c5f51d56d4bf642a2be61e8b3182c71b903fd675731c9,1,0.18000000000000000000
df_under70,0x0e25ca26e75b5e37a27958c0be2464b6bebc820601931cb7137142dc487d39da,1,-0.53500000000000000000
df_70_90,0x0e5ee49e19ed625f133f26853122b1c3f2667c4f634aa628b59af182c7b86428,1,-0.66823400000000000000
df_90plus,0x0e7c959150b4e768b1b474679509e7e5751f1cc2da09f9266b9c91a4af2911c7,1,0.44162500000000000000
df_90plus,0x0e81097cf93109a031a5630b7a338eb8c43656e4a8485e0ebf57d24cbe23f3b3,1,0.44500000000000000000
df_90plus,0x0e85fca3e67afc24233770757d999b3f333b26b37a5791970a61e26f2488958b,1,0.50000000000000000000
df_90plus,0x0ea55d012e501a500011f42067b140ee5dcb4c678c94401459962b3a841ac568,1,0.25738358333333333333
df_90plus,0x0eb51cc4be51a4b833f77823398a1ccbdeabbaf4d14657c80d895fd8b11f4e7f,1,-0.47617900000000000000
df_70_90,0x0ee169087f44bf54788a332128397b58f2a76ea344844ed9e4004c94a9dafcfb,1,-0.34000000000000000000
df_under70,0x0eef909ecbb97c9e75ef685f8bc2a3f7e23a704d52a9085c1c124d6fa1dec7a6,1,0.42900000000000000000
df_90plus,0x0ef9d17aff09c873dc47a93cfb13c42ab6274b4493e022fed1f228193714540d,1,0.08655172413793103448
df_under70,0x0efee422293f7036a76dde33dca63621667d389632a43c2ac9ebff4511d21c25,1,-0.31588000000000000000
df_under70,0x0f458226149c445b93f45744aaf46372a1a16ccb2e0005f8aa07333794b33d80,1,0.45250000000000000000
df_70_90,0x0f5e01cf1cabb6c49e424f230ca77a2ccd3e1ac63b31ae03ef749ac2bde7fa0e,1,-0.51030100000000000000
df_under70,0x0f8de21a80996a54ced1327cbf4e0702d417e1f49ec6ebe267bc5664c7f36d90,1,-0.24250000000000000000
df_90plus,0x0fa4ea7c271214d91686c474973fe8ab5abe234800978325ebb8ae0450a0c940,1,0.04500000000000000000
df_90plus,0x0fa985dbfd9088ce72121b2cf1a0ea36829e1d137f3190c3f6d349cb77baa900,1,0.10000000000000000000
df_70_90,0x0fac1fde9bf271efa6a8bcd382db88003f661f051ee7644c85ff96a6a4b2e57a,1,-0.71423076923076923077
df_90plus,0x0fcd3ec1997002b2c76408a22d50cb3b29f220ec719ec8baf246b987764f0f7d,1,0.27026600000000000000
df_70_90,0x0fcd690d6e29f46a3ba589ae6630bf4cdead865653cdb8d2746682935effad90,1,0.48000000000000000000
df_70_90,0x0fd2990abb7f1cd90586b73bef74c3ab6145b1231c34669c733650cea8c3df5a,1,-0.28357600000000000000
df_70_90,0x0fd4d0c634da6175d02a0afe150d02d050031da5e92d0ca96ed1f89c7b045bd6,1,-0.52000000000000000000
df_under70,0x0ffb0853b21fd943fa0d591e86c9e8ce7bc779c2c32e7236c4cadfb91c38b2d8,1,-0.26850200000000000000
df_90plus,0x104afb8bad4b6497ee89582d7111ace2d0c120955dafdee4ba443f2b6703118e,1,0.54200000000000000000
df_90plus,0x108d9284a5afb66c7a829fecece3fa3c4f7a4591ffd001addd48d854ef722fe4,1,0.19666666666666666667
df_under70,0x109b9c0466a1cf2f03c81cfc6f4da9d242ef471b58582214a10dc14a4e0955c9,1,0.44000000000000000000
df_under70,0x10b4a49cc233715e3b2154533c654fcbdcac6c03b3b415611c5c014872e80b3b,1,0.31875000000000000000
df_under70,0x10b86541c2718fecfb2f49d65fd9109de8d05ac3ca7177edf304e317d235e1f6,1,-0.41400000000000000000
df_under70,0x10be1745047799c6e1c253e658fc0b3261ba36a7b1278a51f570a2ad16f0fb3a,1,-0.46714285714285714286
df_under70,0x10c98ce9c1eb1743ee49e4fedb64ef52f87c7da30c6ab5f724319382f5dbae87,1,-0.53516466666666666667
df_70_90,0x10d3ce265a1e1ab47359d7b27ddce67bd5ea2cd5fa35133f6a5d1a1fb3905003,1,0.49012000000000000000
df_90plus,0x10d8c194ea5a968fd72a4b19c673a74be975e47d529c123f93ef120a6b4f49a5,1,0.56000000000000000000
df_under70,0x1147da0bfe785460cd4fcb135bd3edfff40d70fdc84d18c31631e5723b32b523,1,-0.54999100000000000000
df_under70,0x11892972368e8691e53c5f1506ab9f374f54fb662e0a2ce2f1849e2e44679072,1,-0.39000000000000000000
df_under70,0x118ca389544450249f407be582d1b9716bb4e8af8d64740455fe1428e5e9b3fc,1,0.07000000000000000000
df_90plus,0x11e4780f48d73417a4863618e288e78c8848e2ef4f744dca4cabdff154af5e3c,1,0.28000000000000000000
df_70_90,0x11e878643f63c75e36d58024033ae710c19e696f652fa05ba705ab019402a633,1,-0.80000000000000000000
df_70_90,0x121bd4012ace396478c126f26925793eb6bf3cc28c3cc315982a9f91fe85d13b,1,0.21125000000000000000
df_under70,0x1224d4e2385e4a120b8062745a1d4bc5f71bc881c53065b52ea498edbdeb3970,1,0.35500000000000000000
df_90plus,0x122fb9e4e68e61fcdafd28c1f32732ca5ac7bc237da6c73588a68fa98ea344b7,1,0.56208660000000000000
df_70_90,0x12412d4db08dad91e4a5851b011935e53457caeb0f0c764047635dfa4b82e2b7,1,-0.43855714285714285714
